Date,Open,High,Low,Close,Volume,Change,20d_MA
2016-03-29,155000,156000,153500,155000,229075,0.006493506493506551,150700.0
2016-03-30,156000,159000,155000,155500,373060,0.003225806451612856,150975.0
2016-03-31,156000,156000,151500,152500,575626,-0.019292604501607746,151225.0
2016-04-01,152500,152500,147500,149500,604435,-0.01967213114754096,151325.0
2016-04-04,148500,149500,143500,144000,767267,-0.03678929765886285,151200.0
2016-04-05,144000,145000,143500,144500,292339,0.003472222222222321,151025.0
2016-04-06,144000,146000,144000,144000,379789,-0.0034602076124568004,150750.0
2016-04-07,143500,146500,143500,146500,366852,0.01736111111111116,150675.0
2016-04-08,146000,146500,144000,146000,339546,-0.0034129692832765013,150525.0
2016-04-11,147500,147500,145000,146000,197423,0.0,150400.0
2016-04-12,146000,150000,145000,148500,361212,0.017123287671232834,150475.0
2016-04-14,150000,152000,149500,152000,496852,0.023569023569023573,150750.0
2016-04-15,150500,152000,149000,151500,297722,-0.003289473684210509,151000.0
2016-04-18,150000,155000,150000,154000,406339,0.01650165016501659,151175.0
2016-04-19,155000,155000,152000,153000,310407,-0.00649350649350644,151100.0
2016-04-20,153500,155000,151000,151500,270230,-0.009803921568627416,150725.0
2016-04-21,152000,154500,152000,154000,297646,0.01650165016501659,150525.0
2016-04-22,152000,153500,150500,151000,318972,-0.01948051948051943,150300.0
2016-04-25,151000,152000,149000,149500,273343,-0.009933774834437137,150125.0
2016-04-26,149000,154000,149000,153500,365930,0.026755852842809347,150100.0
2016-04-27,152000,153000,148500,149000,374037,-0.02931596091205213,149800.0
2016-04-28,148500,150500,147000,148000,466520,-0.006711409395973145,149425.0
2016-04-29,146500,147500,142000,143500,739237,-0.030405405405405372,148975.0
2016-05-02,142000,144000,141500,142500,242036,-0.006968641114982632,148625.0
2016-05-03,143000,144000,142000,142500,359029,0.0,148550.0
2016-05-04,141500,142000,138500,139000,807340,-0.024561403508771895,148275.0
2016-05-09,138500,139000,135500,135500,482746,-0.025179856115107868,147850.0
2016-05-10,136500,140500,136500,139500,346710,0.029520295202952074,147500.0
2016-05-11,140500,142000,138500,139000,284228,-0.0035842293906810374,147150.0
2016-05-12,138000,138500,136500,136500,421047,-0.017985611510791366,146675.0
2016-05-13,136000,137500,135000,135000,529746,-0.01098901098901095,146000.0
2016-05-16,136500,137500,135000,135500,397771,0.0037037037037037646,145175.0
2016-05-17,135500,136500,134500,134500,314839,-0.0073800738007380184,144325.0
2016-05-18,135000,135500,132000,133000,630692,-0.01115241635687736,143275.0
2016-05-19,132500,136000,132500,134500,389055,0.011278195488721776,142350.0
2016-05-20,134000,135000,131500,132000,462176,-0.018587360594795488,141375.0
2016-05-23,133000,134500,133000,133000,310458,0.007575757575757569,140325.0
2016-05-24,133000,135000,132000,133500,355717,0.003759398496240518,139450.0
2016-05-25,134500,137000,134000,135000,500528,0.011235955056179803,138725.0
2016-05-26,136000,137000,134500,135000,342299,0.0,137800.0
